FECHA,KITENI,PS#1,PS#2,PS#3,PS#4,FECHA;KITENI;PS#1;PS#2;PS#3;PS#4,Año,Mes,Día,Dia
2009-02-05,3.1,35.3,7.4,14.0,0.0,,2009,2,5,
2009-02-06,15.2,12.3,4.0,10.0,0.0,,2009,2,6,
2009-02-07,11.0,0.4,9.6,20.0,0.0,,2009,2,7,
2009-02-08,2.6,4.3,2.7,21.0,0.0,,2009,2,8,
2009-02-09,10.8,35.7,6.2,28.0,0.0,,2009,2,9,
2009-02-10,25.4,38.4,24.4,14.0,0.0,,2009,2,10,
2009-02-11,19.4,38.7,39.4,32.0,0.0,,2009,2,11,
2009-02-12,0.2,2.5,1.2,14.0,0.0,,2009,2,12,
2009-02-13,12.8,24.3,29.2,30.0,0.0,,2009,2,13,
2009-02-14,2.5,17.5,7.4,26.0,0.0,,2009,2,14,
2009-02-15,27.2,11.6,28.0,30.0,0.0,,2009,2,15,
2009-02-16,7.6,39.1,8.0,30.0,0.0,,2009,2,16,
2009-02-17,38.8,7.1,29.7,36.0,0.0,,2009,2,17,
2009-02-18,0.6,5.3,3.8,38.0,0.0,,2009,2,18,
2009-02-19,0.0,0.3,0.3,30.0,0.0,,2009,2,19,
2009-02-20,0.4,0.0,6.5,22.0,0.0,,2009,2,20,
2009-02-21,32.0,7.4,20.6,22.0,0.0,,2009,2,21,
2009-02-22,20.2,24.6,21.0,40.0,0.0,,2009,2,22,
2009-02-23,0.3,12.4,2.5,15.0,0.0,,2009,2,23,
2009-02-24,22.0,8.7,28.2,21.0,0.0,,2009,2,24,
2009-02-25,6.0,26.2,5.4,27.0,0.0,,2009,2,25,
2009-02-26,0.0,19.1,0.0,47.0,0.0,,2009,2,26,
2009-02-27,5.6,35.5,40.0,21.0,0.0,,2009,2,27,
2009-02-28,20.2,3.5,9.4,44.0,0.0,,2009,2,28,
2009-03-01,10.4,39.4,15.6,30.0,0.0,,2009,3,1,
2009-03-02,2.4,2.2,20.2,15.0,0.0,,2009,3,2,
2009-03-03,1.6,11.4,1.0,2.5,0.0,,2009,3,3,
2009-03-04,2.0,19.2,0.8,6.0,0.0,,2009,3,4,
2009-03-05,0.2,0.0,1.0,7.0,0.0,,2009,3,5,
2009-03-06,7.6,10.3,5.4,2.8,0.0,,2009,3,6,
2009-03-07,0.0,2.1,0.0,6.1,0.0,,2009,3,7,
2009-03-08,11.2,1.2,6.8,6.0,0.0,,2009,3,8,
2009-03-09,30.2,0.0,4.6,18.0,0.0,,2009,3,9,
2009-03-10,0.0,0.0,0.2,5.0,0.0,,2009,3,10,
2009-03-11,7.8,40.4,37.6,3.0,0.0,,2009,3,11,
2009-03-12,4.4,2.1,1.0,3.0,0.0,,2009,3,12,
2009-03-13,19.8,17.0,64.0,7.0,0.0,,2009,3,13,
2009-03-14,37.4,78.6,73.7,16.0,0.0,,2009,3,14,
2009-03-15,1.2,0.0,0.0,4.0,0.0,,2009,3,15,
2009-03-16,0.0,0.0,0.0,7.0,0.0,,2009,3,16,
2009-03-17,1.2,0.0,0.0,18.0,0.0,,2009,3,17,
2009-03-18,0.0,0.0,3.0,12.0,0.0,,2009,3,18,
2009-03-19,47.6,0.0,5.0,38.0,0.0,,2009,3,19,
2009-03-20,20.8,18.3,11.4,15.0,0.0,,2009,3,20,
2009-03-21,20.2,15.8,62.4,26.0,0.0,,2009,3,21,
2009-03-22,15.0,65.6,4.2,31.0,0.0,,2009,3,22,
2009-03-23,0.0,0.1,1.4,17.0,0.0,,2009,3,23,
2009-03-24,1.2,98.3,7.4,14.0,0.0,,2009,3,24,
2009-03-25,4.7,14.3,8.0,21.0,0.0,,2009,3,25,
2009-03-26,8.2,4.2,11.2,17.0,0.0,,2009,3,26,
2009-03-27,2.9,34.0,30.0,22.0,0.0,,2009,3,27,
2009-03-28,17.6,18.2,33.5,20.0,0.0,,2009,3,28,
2009-03-29,40.8,9.4,25.4,28.0,0.0,,2009,3,29,
2009-03-30,3.8,1.2,7.3,38.0,0.0,,2009,3,30,
2009-03-31,4.0,21.4,2.4,16.0,0.0,,2009,3,31,
2009-04-01,15.0,27.1,11.6,46.0,0.0,,2009,4,1,
2009-04-02,44.4,24.0,19.4,20.0,0.0,,2009,4,2,
2009-04-03,2.2,0.1,37.2,14.0,0.0,,2009,4,3,
2009-04-04,0.0,1.1,0.0,16.0,0.0,,2009,4,4,
2009-04-05,2.4,0.0,0.0,42.0,0.0,,2009,4,5,
2009-04-06,0.2,1.0,0.0,37.0,0.0,,2009,4,6,
2009-04-07,2.0,0.2,1.2,26.0,0.0,,2009,4,7,
2009-04-08,7.0,0.0,5.2,38.0,0.0,,2009,4,8,
2009-04-09,15.0,0.0,33.3,27.0,0.0,,2009,4,9,
2009-04-10,0.1,17.2,9.6,14.0,0.0,,2009,4,10,
2009-04-11,11.6,4.5,4.4,25.0,0.0,,2009,4,11,
2009-04-12,26.0,11.14,35.2,40.0,0.0,,2009,4,12,
2009-04-13,15.9,102.4,4.8,25.0,0.0,,2009,4,13,
2009-04-14,9.2,11.3,7.0,44.0,0.0,,2009,4,14,
2009-04-15,6.2,4.3,29.6,52.0,0.0,,2009,4,15,
2009-04-16,2.8,0.2,1.4,38.0,0.0,,2009,4,16,
2009-04-17,0.0,0.2,0.0,14.0,0.0,,2009,4,17,
2009-04-18,6.6,13.2,0.4,4.0,0.0,,2009,4,18,
2009-04-19,0.0,0.0,0.0,0.0,0.0,,2009,4,19,
2009-04-20,0.0,11.8,0.0,0.0,0.0,,2009,4,20,
2009-04-21,0.0,0.2,0.0,3.8,0.0,,2009,4,21,
2009-04-22,0.0,39.2,1.4,0.0,0.0,,2009,4,22,
2009-04-23,0.0,24.3,0.2,1.0,0.0,,2009,4,23,
2009-04-24,0.0,10.4,7.0,0.0,0.0,,2009,4,24,
2009-04-25,0.8,16.5,2.0,0.0,0.0,,2009,4,25,
2009-04-26,1.1,1.4,3.2,0.0,0.0,,2009,4,26,
2009-04-27,0.0,1.4,2.0,11.0,0.0,,2009,4,27,
2009-04-28,0.0,0.2,0.0,12.0,0.0,,2009,4,28,
2009-04-29,1.2,0.0,25.0,6.0,0.0,,2009,4,29,
2009-04-30,0.0,0.4,3.2,0.0,0.0,,2009,4,30,
2009-05-01,0.0,24.3,0.0,11.0,0.0,,2009,5,1,
2009-05-02,5.6,3.5,2.4,0.0,0.0,,2009,5,2,
2009-05-03,0.0,0.0,0.2,2.0,0.0,,2009,5,3,
2009-05-04,1.2,0.0,1.6,0.0,0.0,,2009,5,4,
2009-05-05,0.2,0.0,4.4,2.0,0.0,,2009,5,5,
2009-05-06,0.0,4.5,2.0,7.0,0.0,,2009,5,6,
2009-05-07,0.0,11.3,8.4,0.0,0.0,,2009,5,7,
2009-05-08,0.0,45.3,2.4,4.0,0.0,,2009,5,8,
2009-05-09,0.0,0.0,7.4,2.0,0.0,,2009,5,9,
2009-05-10,0.0,0.0,0.2,0.0,0.0,,2009,5,10,
2009-05-11,0.0,0.3,5.6,0.0,0.0,,2009,5,11,
2009-05-12,0.0,0.0,2.0,0.0,0.0,,2009,5,12,
2009-05-13,0.0,53.3,0.0,0.0,0.0,,2009,5,13,
2009-05-14,0.0,0.7,0.0,0.0,0.0,,2009,5,14,
2009-05-15,0.0,0.3,0.0,0.0,0.0,,2009,5,15,
2009-05-16,3.8,25.2,4.0,1.0,0.0,,2009,5,16,
2009-05-17,1.5,39.4,0.4,1.0,0.0,,2009,5,17,
2009-05-18,0.0,1.1,2.4,0.0,0.0,,2009,5,18,
2009-05-19,0.0,6.2,2.7,7.0,0.0,,2009,5,19,
2009-05-20,0.0,40.2,0.4,5.0,0.0,,2009,5,20,
2009-05-21,2.2,0.5,0.0,1.0,0.0,,2009,5,21,
2009-05-22,0.0,0.0,0.0,0.0,0.0,,2009,5,22,
2009-05-23,0.0,0.0,0.0,0.0,0.0,,2009,5,23,
2009-05-24,0.0,0.0,0.0,4.0,0.0,,2009,5,24,
2009-05-25,0.0,0.0,0.0,0.0,0.0,,2009,5,25,
2009-05-26,0.0,20.3,0.0,0.0,0.0,,2009,5,26,
2009-05-27,16.0,73.3,25.8,11.0,0.0,,2009,5,27,
2009-05-28,0.0,0.5,0.0,2.0,0.0,,2009,5,28,
2009-05-29,0.0,0.0,1.0,0.0,0.0,,2009,5,29,
2009-05-30,0.0,46.6,6.3,0.0,0.0,,2009,5,30,
2009-05-31,0.0,66.4,0.0,0.0,0.0,,2009,5,31,
2009-06-01,3.1,10.7,12.4,0.0,0.0,,2009,6,1,
2009-06-02,0.0,3.3,1.4,0.0,0.0,,2009,6,2,
2009-06-03,4.4,0.0,4.4,5.0,0.0,,2009,6,3,
2009-06-04,0.0,0.2,0.6,1.0,0.0,,2009,6,4,
2009-06-05,0.0,0.0,0.4,0.0,0.0,,2009,6,5,
2009-06-06,0.0,0.0,0.0,0.0,0.0,,2009,6,6,
2009-06-07,0.0,0.0,0.0,0.0,0.0,,2009,6,7,
2009-06-08,0.0,0.0,0.0,0.0,0.0,,2009,6,8,
2009-06-09,0.0,0.0,0.0,0.0,0.0,,2009,6,9,
2009-06-10,0.0,0.0,0.0,0.0,0.0,,2009,6,10,
2009-06-11,0.0,0.0,0.0,0.0,0.0,,2009,6,11,
2009-06-12,0.0,0.0,0.0,0.0,0.0,,2009,6,12,
2009-06-13,0.0,0.0,0.0,0.0,0.0,,2009,6,13,
2009-06-14,0.0,0.0,0.0,0.0,0.0,,2009,6,14,
2009-06-15,0.0,0.0,0.0,0.0,0.0,,2009,6,15,
2009-06-16,0.0,0.0,0.0,0.0,0.0,,2009,6,16,
2009-06-17,0.0,45.0,0.0,0.0,0.0,,2009,6,17,
2009-06-18,0.0,1.2,0.0,0.0,0.0,,2009,6,18,
2009-06-19,0.0,0.0,2.0,0.0,0.0,,2009,6,19,
2009-06-20,0.0,2.6,0.0,0.0,0.0,,2009,6,20,
2009-06-21,1.0,0.0,0.2,0.0,0.0,,2009,6,21,
2009-06-22,0.0,28.3,1.6,0.0,0.0,,2009,6,22,
2009-06-23,0.3,11.2,8.4,9.0,0.0,,2009,6,23,
2009-06-24,11.4,46.5,19.2,2.0,0.0,,2009,6,24,
2009-06-25,0.0,148.5,0.0,0.0,0.0,,2009,6,25,
2009-06-26,0.0,4.2,4.0,0.0,0.0,,2009,6,26,
2009-06-27,0.4,0.5,8.2,0.0,0.0,,2009,6,27,
2009-06-28,0.0,2.3,2.2,0.0,0.0,,2009,6,28,
2009-06-29,0.0,2.4,3.0,0.0,0.0,,2009,6,29,
2009-06-30,3.4,2.2,5.0,0.0,0.0,,2009,6,30,
2009-07-01,0.0,0.0,9.3,0.0,0.0,,2009,7,1,
2009-07-02,0.0,0.0,0.2,0.0,0.0,,2009,7,2,
2009-07-03,0.0,25.4,0.0,0.0,0.0,,2009,7,3,
2009-07-04,12.0,3.2,5.0,0.0,0.0,,2009,7,4,
2009-07-05,0.0,20.4,0.2,0.0,0.0,,2009,7,5,
2009-07-06,0.0,29.8,1.6,0.0,0.0,,2009,7,6,
2009-07-07,2.6,2.4,6.2,0.0,0.0,,2009,7,7,
2009-07-08,0.0,0.8,10.3,7.0,0.0,,2009,7,8,
2009-07-09,0.2,0.0,25.0,0.0,0.0,,2009,7,9,
2009-07-10,3.8,0.0,9.0,0.0,0.0,,2009,7,10,
2009-07-11,1.0,3.4,1.3,0.0,0.0,,2009,7,11,
2009-07-12,0.0,22.3,18.2,2.0,0.0,,2009,7,12,
2009-07-13,1.6,12.5,3.2,7.0,0.0,,2009,7,13,
2009-07-14,0.0,0.0,0.2,15.0,0.0,,2009,7,14,
2009-07-15,0.0,0.0,0.8,21.0,0.0,,2009,7,15,
2009-07-16,0.0,0.0,0.6,7.0,0.0,,2009,7,16,
2009-07-17,0.0,0.0,0.0,0.0,0.0,,2009,7,17,
2009-07-18,0.0,0.0,0.0,2.0,0.0,,2009,7,18,
2009-07-19,0.0,0.0,0.0,0.0,0.0,,2009,7,19,
2009-07-20,0.0,5.6,0.0,0.0,0.0,,2009,7,20,
2009-07-21,0.0,0.0,2.3,8.0,0.0,,2009,7,21,
2009-07-22,1.3,0.0,6.0,0.0,0.0,,2009,7,22,
2009-07-23,0.0,1.1,0.5,0.0,0.0,,2009,7,23,
2009-07-24,0.3,0.0,1.8,2.0,0.0,,2009,7,24,
2009-07-25,1.0,16.5,7.2,7.0,0.0,,2009,7,25,
2009-07-26,0.0,0.0,0.4,22.0,0.0,,2009,7,26,
2009-07-27,3.0,2.3,2.4,33.0,0.0,,2009,7,27,
2009-07-28,0.0,0.0,0.0,2.0,0.0,,2009,7,28,
2009-07-29,0.0,0.0,0.0,0.0,0.0,,2009,7,29,
2009-07-30,0.0,0.0,0.0,0.0,0.0,,2009,7,30,
2009-07-31,0.0,0.0,0.0,0.0,0.0,,2009,7,31,
2009-08-01,19.0,0.0,2.0,0.0,0.0,,2009,8,1,
2009-08-02,2.0,0.0,9.0,0.0,0.0,,2009,8,2,
2009-08-03,0.0,4.5,2.2,2.0,0.0,,2009,8,3,
2009-08-04,0.0,0.3,2.8,2.0,0.0,,2009,8,4,
2009-08-05,0.0,0.0,0.0,0.0,0.0,,2009,8,5,
2009-08-06,0.0,0.0,0.0,0.0,0.0,,2009,8,6,
2009-08-07,6.4,0.0,40.1,0.3,0.0,,2009,8,7,
2009-08-08,0.0,0.0,5.2,3.0,0.0,,2009,8,8,
2009-08-09,5.0,76.3,4.6,0.0,0.0,,2009,8,9,
2009-08-10,5.0,0.0,0.0,4.0,0.0,,2009,8,10,
2009-08-11,0.0,0.0,0.0,2.0,0.0,,2009,8,11,
2009-08-12,0.0,0.0,0.0,0.0,0.0,,2009,8,12,
2009-08-13,1.0,1.0,1.4,4.0,0.0,,2009,8,13,
2009-08-14,0.0,0.0,0.4,0.0,0.0,,2009,8,14,
2009-08-15,0.0,0.0,0.6,0.0,0.0,,2009,8,15,
2009-08-16,0.0,0.0,1.2,0.0,0.0,,2009,8,16,
2009-08-17,0.0,0.0,1.4,2.0,0.0,,2009,8,17,
2009-08-18,0.0,0.0,0.8,0.0,0.0,,2009,8,18,
2009-08-19,0.0,0.2,0.0,0.0,0.0,,2009,8,19,
2009-08-20,0.0,2.1,0.0,0.0,0.0,,2009,8,20,
2009-08-21,0.0,0.0,10.0,0.0,0.0,,2009,8,21,
2009-08-22,0.0,12.2,0.0,0.0,0.0,,2009,8,22,
2009-08-23,0.0,0.0,0.0,0.0,0.0,,2009,8,23,
2009-08-24,0.6,0.0,1.0,0.0,0.0,,2009,8,24,
2009-08-25,0.0,33.2,29.2,0.0,0.0,,2009,8,25,
2009-08-26,1.6,1.2,0.0,0.7,0.0,,2009,8,26,
2009-08-27,0.0,53.4,0.0,0.0,0.0,,2009,8,27,
2009-08-28,0.0,2.0,0.0,0.4,0.0,,2009,8,28,
2009-08-29,0.0,0.0,0.0,0.0,0.0,,2009,8,29,
2009-08-30,0.0,0.0,0.0,0.0,0.0,,2009,8,30,
2009-08-31,0.0,0.0,13.4,0.0,0.0,,2009,8,31,
2009-09-01,0.0,0.0,0.0,0.0,0.0,,2009,9,1,
2009-09-02,0.0,5.0,2.0,0.7,0.0,,2009,9,2,
2009-09-03,0.0,0.0,5.2,0.5,0.0,,2009,9,3,
2009-09-04,0.0,0.0,0.0,0.2,0.0,,2009,9,4,
2009-09-05,0.0,4.0,2.2,0.0,0.0,,2009,9,5,
2009-09-06,0.0,0.3,1.6,0.0,0.0,,2009,9,6,
2009-09-07,0.0,0.0,0.0,0.0,0.0,,2009,9,7,
2009-09-08,0.0,0.0,0.0,0.0,0.0,,2009,9,8,
2009-09-09,0.0,0.0,28.4,0.0,0.0,,2009,9,9,
2009-09-10,0.0,0.0,0.0,2.0,0.0,,2009,9,10,
2009-09-11,10.4,46.5,26.2,5.0,0.0,,2009,9,11,
2009-09-12,15.1,5.6,28.4,3.0,0.0,,2009,9,12,
2009-09-13,0.0,0.0,0.0,0.0,0.0,,2009,9,13,
2009-09-14,0.0,0.0,0.0,0.0,0.0,,2009,9,14,
2009-09-15,0.0,0.0,0.0,0.0,0.0,,2009,9,15,
2009-09-16,1.1,0.0,24.6,0.0,0.0,,2009,9,16,
2009-09-17,9.2,0.0,40.0,2.0,0.0,,2009,9,17,
2009-09-18,1.0,1.4,5.2,0.0,0.0,,2009,9,18,
2009-09-19,5.0,0.0,36.2,0.0,0.0,,2009,9,19,
2009-09-20,33.2,97.0,36.8,0.0,0.0,,2009,9,20,
2009-09-21,0.0,8.3,28.4,0.0,0.0,,2009,9,21,
2009-09-22,0.0,0.0,0.0,2.0,0.0,,2009,9,22,
2009-09-23,0.0,0.0,0.0,0.0,0.0,,2009,9,23,
2009-09-24,0.0,7.4,10.4,0.0,0.0,,2009,9,24,
2009-09-25,0.0,0.0,0.0,5.0,0.0,,2009,9,25,
2009-09-26,2.0,2.0,5.1,11.0,0.0,,2009,9,26,
2009-09-27,0.0,0.0,0.0,0.0,0.0,,2009,9,27,
2009-09-28,0.4,0.0,0.0,2.0,0.0,,2009,9,28,
2009-09-29,30.4,2.0,34.4,0.5,0.0,,2009,9,29,
2009-09-30,5.0,14.3,10.0,0.2,0.0,,2009,9,30,
2009-10-01,0.0,0.1,0.1,0.0,0.0,,2009,10,1,
2009-10-02,0.0,0.4,0.4,1.2,0.0,,2009,10,2,
2009-10-03,0.0,0.0,0.0,0.7,0.0,,2009,10,3,
2009-10-04,0.0,1.3,0.0,0.0,0.0,,2009,10,4,
2009-10-05,0.0,0.0,0.0,0.5,0.0,,2009,10,5,
2009-10-06,0.0,4.5,0.0,0.0,0.0,,2009,10,6,
2009-10-07,21.0,6.0,30.0,0.0,0.0,,2009,10,7,
2009-10-08,19.4,40.2,2.0,12.0,0.0,,2009,10,8,
2009-10-09,2.8,0.0,0.0,11.0,0.0,,2009,10,9,
2009-10-10,0.0,3.0,0.0,0.0,0.0,,2009,10,10,
2009-10-11,0.0,0.3,0.0,0.0,0.0,,2009,10,11,
2009-10-12,0.0,0.0,5.0,0.0,0.0,,2009,10,12,
2009-10-13,0.0,38.0,0.2,2.0,0.0,,2009,10,13,
2009-10-14,0.0,52.6,0.0,0.0,0.0,,2009,10,14,
2009-10-15,0.0,30.2,0.0,0.0,0.0,,2009,10,15,
2009-10-16,18.0,5.2,3.0,10.0,0.0,,2009,10,16,
2009-10-17,23.6,64.4,46.8,16.0,0.0,,2009,10,17,
2009-10-18,11.0,8.2,11.5,0.0,0.0,,2009,10,18,
2009-10-19,0.0,0.0,0.0,7.0,0.0,,2009,10,19,
2009-10-20,0.0,0.0,0.0,0.0,0.0,,2009,10,20,
2009-10-21,24.8,0.0,24.0,5.0,0.0,,2009,10,21,
2009-10-22,0.2,0.9,3.0,2.0,0.0,,2009,10,22,
2009-10-23,19.4,12.6,15.0,12.0,0.0,,2009,10,23,
2009-10-24,0.0,16.4,3.2,7.0,0.0,,2009,10,24,
2009-10-25,0.0,0.0,0.0,0.0,0.0,,2009,10,25,
2009-10-26,0.0,4.6,2.2,5.0,0.0,,2009,10,26,
2009-10-27,0.0,0.0,13.2,0.0,0.0,,2009,10,27,
2009-10-28,32.7,23.4,21.4,0.0,0.0,,2009,10,28,
2009-10-29,1.0,20.6,15.8,0.0,0.0,,2009,10,29,
2009-10-30,0.0,3.4,0.0,0.0,0.0,,2009,10,30,
2009-10-31,0.0,0.0,0.0,0.0,0.0,,2009,10,31,
2009-11-01,0.0,29.4,0.0,0.0,0.0,,2009,11,1,
2009-11-02,43.7,20.6,37.2,0.0,0.0,,2009,11,2,
2009-11-03,18.4,11.8,8.2,0.0,0.0,,2009,11,3,
2009-11-04,10.6,0.0,11.8,0.0,0.0,,2009,11,4,
2009-11-05,4.8,0.0,6.4,0.0,0.0,,2009,11,5,
2009-11-06,2.0,20.4,0.0,0.0,0.0,,2009,11,6,
2009-11-07,0.0,25.5,0.0,0.0,0.0,,2009,11,7,
2009-11-08,0.0,32.4,0.0,0.0,0.0,,2009,11,8,
2009-11-09,0.0,0.0,0.4,0.0,0.0,,2009,11,9,
2009-11-10,0.0,0.0,0.0,0.0,0.0,,2009,11,10,
2009-11-11,0.0,6.6,0.0,0.0,0.0,,2009,11,11,
2009-11-12,10.2,10.6,14.5,17.0,0.0,,2009,11,12,
2009-11-13,9.3,0.0,13.2,1.2,0.0,,2009,11,13,
2009-11-14,0.0,0.0,1.0,12.0,0.0,,2009,11,14,
2009-11-15,17.7,0.0,44.5,7.0,0.0,,2009,11,15,
2009-11-16,0.4,13.4,8.4,12.0,0.0,,2009,11,16,
2009-11-17,14.4,24.6,6.2,5.0,0.0,,2009,11,17,
2009-11-18,35.3,28.0,33.0,12.0,0.0,,2009,11,18,
2009-11-19,0.0,18.2,0.4,18.0,0.0,,2009,11,19,
2009-11-20,36.3,4.2,4.0,2.0,0.0,,2009,11,20,
2009-11-21,12.2,2.8,39.3,1.0,0.0,,2009,11,21,
2009-11-22,15.0,96.6,14.1,4.2,0.0,,2009,11,22,
2009-11-23,36.2,28.6,66.3,20.0,0.0,,2009,11,23,
2009-11-24,10.8,0.0,24.4,7.0,0.0,,2009,11,24,
2009-11-25,22.6,2.8,9.5,2.0,0.0,,2009,11,25,
2009-11-26,43.8,13.1,12.5,12.0,0.0,,2009,11,26,
2009-11-27,21.4,108.6,39.6,26.0,0.0,,2009,11,27,
2009-11-28,0.0,15.4,8.4,0.7,0.0,,2009,11,28,
2009-11-29,13.0,63.3,24.3,5.0,0.0,,2009,11,29,
2009-11-30,9.0,38.6,22.7,17.0,0.0,,2009,11,30,
2009-12-01,42.4,14.9,64.6,7.0,0.0,,2009,12,1,
2009-12-02,34.0,0.0,34.6,39.0,0.0,,2009,12,2,
2009-12-03,14.6,9.6,39.5,7.0,0.0,,2009,12,3,
2009-12-04,8.8,23.3,9.7,22.0,0.0,,2009,12,4,
2009-12-05,2.6,8.5,8.5,6.0,0.0,,2009,12,5,
2009-12-06,2.8,30.5,3.4,6.0,0.0,,2009,12,6,
2009-12-07,0.0,5.1,3.6,6.0,0.0,,2009,12,7,
2009-12-08,0.0,2.8,0.4,0.2,0.0,,2009,12,8,
2009-12-09,24.6,56.1,15.4,8.0,0.0,,2009,12,9,
2009-12-10,0.0,16.8,2.1,2.0,0.0,,2009,12,10,
2009-12-11,1.8,33.9,28.5,7.0,0.0,,2009,12,11,
2009-12-12,0.0,12.7,1.0,3.0,0.0,,2009,12,12,
2009-12-13,0.0,12.1,0.2,5.0,0.0,,2009,12,13,
2009-12-14,1.1,36.6,0.0,7.0,0.0,,2009,12,14,
2009-12-15,0.1,0.2,0.0,5.0,0.0,,2009,12,15,
2009-12-16,0.0,0.0,4.4,4.0,0.0,,2009,12,16,
2009-12-17,3.4,1.4,1.0,3.0,0.0,,2009,12,17,
2009-12-18,42.4,72.6,0.2,2.0,0.0,,2009,12,18,
2009-12-19,22.4,21.0,71.2,3.0,0.0,,2009,12,19,
2009-12-20,2.8,7.0,6.2,4.0,0.0,,2009,12,20,
2009-12-21,68.0,88.1,33.8,0.0,0.0,,2009,12,21,
2009-12-22,5.6,1.8,3.4,4.0,0.0,,2009,12,22,
2009-12-23,9.2,20.4,5.4,0.6,0.0,,2009,12,23,
2009-12-24,0.6,0.1,0.0,10.0,0.0,,2009,12,24,
2009-12-25,6.4,18.6,7.6,10.0,0.0,,2009,12,25,
2009-12-26,23.8,36.9,30.6,7.0,0.0,,2009,12,26,
2009-12-27,3.2,1.6,6.0,4.0,0.0,,2009,12,27,
2009-12-28,13.4,41.3,19.8,5.0,0.0,,2009,12,28,
2009-12-29,30.0,29.6,15.4,5.0,0.0,,2009,12,29,
2009-12-30,21.8,12.5,27.4,17.0,0.0,,2009,12,30,
2009-12-31,0.6,49.5,4.6,7.0,0.0,,2009,12,31,
2010-01-01,0.1,0.0,0.0,5.0,0.0,,2010,1,1,
2010-01-02,1.2,0.0,3.0,3.0,0.0,,2010,1,2,
2010-01-03,3.6,0.0,3.2,2.0,0.0,,2010,1,3,
2010-01-04,14.9,9.5,5.0,4.0,0.0,,2010,1,4,
2010-01-05,13.6,25.3,12.0,12.0,0.0,,2010,1,5,
2010-01-06,0.1,0.1,0.0,10.0,0.0,,2010,1,6,
2010-01-07,0.0,0.0,1.2,5.0,0.0,,2010,1,7,
2010-01-08,10.8,0.6,2.2,4.0,0.0,,2010,1,8,
2010-01-09,21.9,14.6,27.4,5.0,0.0,,2010,1,9,
2010-01-10,52.6,72.6,25.6,2.0,0.0,,2010,1,10,
2010-01-11,30.9,18.4,36.6,7.0,0.0,,2010,1,11,
2010-01-12,8.6,19.6,18.6,9.0,0.0,,2010,1,12,
2010-01-13,9.0,4.5,22.6,25.0,0.0,,2010,1,13,
2010-01-14,0.0,19.6,5.6,6.0,0.0,,2010,1,14,
2010-01-15,0.0,28.5,0.0,5.0,0.0,,2010,1,15,
2010-01-16,0.0,28.5,1.6,4.0,0.0,,2010,1,16,
2010-01-17,1.4,3.4,7.8,2.0,0.0,,2010,1,17,
2010-01-18,4.3,57.4,25.8,4.0,0.0,,2010,1,18,
2010-01-19,27.2,13.1,103.2,5.0,0.0,,2010,1,19,
2010-01-20,2.0,3.4,1.0,9.0,0.0,,2010,1,20,
2010-01-21,15.4,35.5,50.0,5.0,0.0,,2010,1,21,
2010-01-22,12.4,49.3,10.4,8.0,0.0,,2010,1,22,
2010-01-23,1.5,8.8,1.0,12.0,0.0,,2010,1,23,
2010-01-24,7.4,2.3,0.0,5.0,0.0,,2010,1,24,
2010-01-25,13.2,2.3,24.2,15.0,0.0,,2010,1,25,
2010-01-26,3.9,1.9,4.8,14.4,0.0,,2010,1,26,
2010-01-27,2.2,41.2,0.0,10.7,0.0,,2010,1,27,
2010-01-28,4.4,14.9,13.0,4.0,0.0,,2010,1,28,
2010-01-29,1.2,0.3,1.2,3.0,0.0,,2010,1,29,
2010-01-30,2.2,0.0,24.0,1.0,0.0,,2010,1,30,
2010-01-31,7.4,1.3,25.6,1.1,0.0,,2010,1,31,
2010-02-01,34.6,0.0,3.8,2.0,0.0,,2010,2,1,
2010-02-02,33.2,0.0,13.6,1.0,0.0,,2010,2,2,
2010-02-03,1.9,24.4,2.8,5.0,0.0,,2010,2,3,
2010-02-04,8.4,12.3,5.2,3.0,0.0,,2010,2,4,
2010-02-05,83.1,25.8,82.8,23.0,0.0,,2010,2,5,
2010-02-06,22.8,30.4,25.2,6.2,0.0,,2010,2,6,
2010-02-07,1.8,5.5,7.0,0.0,0.0,,2010,2,7,
2010-02-08,2.1,6.0,2.8,0.0,0.0,,2010,2,8,
2010-02-09,1.0,0.2,0.6,0.0,0.0,,2010,2,9,
2010-02-10,0.0,3.3,0.8,0.0,0.0,,2010,2,10,
2010-02-11,25.4,7.1,13.0,1.0,0.0,,2010,2,11,
2010-02-12,13.0,109.8,24.6,11.0,0.0,,2010,2,12,
2010-02-13,0.0,1.7,0.0,6.0,0.0,,2010,2,13,
2010-02-14,0.0,0.0,0.0,1.0,0.0,,2010,2,14,
2010-02-15,7.0,0.0,22.6,2.0,0.0,,2010,2,15,
2010-02-16,4.7,34.0,2.6,6.0,0.0,,2010,2,16,
2010-02-17,0.4,5.5,4.3,6.0,0.0,,2010,2,17,
2010-02-18,11.4,17.4,15.5,1.0,0.0,,2010,2,18,
2010-02-19,0.0,0.1,0.0,0.0,0.0,,2010,2,19,
2010-02-20,6.2,14.5,18.2,0.0,0.0,,2010,2,20,
2010-02-21,12.2,10.0,9.4,12.0,0.0,,2010,2,21,
2010-02-22,3.1,2.5,2.6,5.1,0.0,,2010,2,22,
2010-02-23,12.7,11.1,28.2,11.0,0.0,,2010,2,23,
2010-02-24,23.6,0.2,18.7,3.0,0.0,,2010,2,24,
2010-02-25,20.4,0.9,19.3,9.0,0.0,,2010,2,25,
