Fecha,Kiteni,PS#1,PS#2,PS#3,PS#4,Mes,Año
2024-05-11,1.1,0.0,18.6,0.0,0.0,5,2024
2024-05-12,0.0,2.2,11.02,0.0,0.0,5,2024
2024-05-13,17.0,10.1,8.2,15.24,12.2,5,2024
2024-05-14,3.2,9.3,9.3,5.59,4.0,5,2024
2024-05-15,8.2,67.2,11.4,0.0,0.0,5,2024
2024-05-16,0.1,2.2,0.5,0.0,0.0,5,2024
2024-05-17,0.1,0.0,0.7,2.29,0.0,5,2024
2024-05-18,3.4,8.0,5.0,1.78,7.0,5,2024
2024-05-19,8.4,5.6,1.8,0.0,0.0,5,2024
2024-05-20,2.6,0.0,0.2,0.0,0.0,5,2024
2024-05-21,0.0,4.7,7.1,0.0,0.0,5,2024
2024-05-22,0.0,2.0,0.2,0.0,0.0,5,2024
2024-05-23,0.0,3.8,0.1,0.0,0.0,5,2024
2024-05-24,0.0,0.0,0.0,0.0,0.0,5,2024
2024-05-25,8.0,0.0,0.2,0.0,0.0,5,2024
2024-05-26,25.0,11.0,14.0,0.0,0.0,5,2024
2024-05-27,0.0,1.5,0.2,0.0,0.0,5,2024
2024-05-28,0.0,0.0,1.3,0.0,0.0,5,2024
2024-05-29,0.0,0.0,0.4,0.0,0.0,5,2024
2024-05-30,0.0,6.2,0.3,0.0,0.0,5,2024
2024-05-31,0.0,2.4,0.1,0.0,0.0,5,2024
2024-06-01,0.0,0.0,0.0,0.0,0.0,6,2024
2024-06-02,0.0,0.0,0.0,0.0,0.0,6,2024
2024-06-03,0.0,0.0,0.0,0.0,0.0,6,2024
2024-06-04,0.0,0.1,0.0,0.0,0.0,6,2024
2024-06-05,0.0,0.1,0.0,0.0,0.0,6,2024
2024-06-06,0.0,0.0,0.0,0.0,0.0,6,2024
2024-06-07,0.0,0.0,0.0,0.0,0.0,6,2024
2024-06-08,0.0,0.0,0.0,0.0,0.0,6,2024
2024-06-09,0.0,0.0,0.0,0.0,0.0,6,2024
2024-06-10,0.0,0.0,0.0,0.0,0.0,6,2024
2024-06-11,0.0,0.0,0.0,0.0,0.0,6,2024
2024-06-12,1.8,0.0,4.2,0.0,0.0,6,2024
2024-06-13,0.0,23.0,0.2,0.0,0.0,6,2024
2024-06-14,0.0,1.3,0.0,0.0,0.0,6,2024
2024-06-15,0.0,1.0,0.9,0.0,0.0,6,2024
2024-06-16,1.2,1.4,2.9,0.0,0.0,6,2024
2024-06-17,19.0,15.4,5.1000000000000005,0.0,0.0,6,2024
2024-06-18,6.2,42.2,12.5,4.06,3.0,6,2024
2024-06-19,15.0,0.2,10.3,10.16,14.4,6,2024
2024-06-20,8.0,1.2,6.5,10.16,10.0,6,2024
2024-06-21,0.0,0.6,0.1,0.0,0.0,6,2024
2024-06-22,0.0,0.0,0.0,0.0,0.0,6,2024
2024-06-23,0.0,2.0,0.1,0.0,0.0,6,2024
2024-06-24,0.0,1.2,0.1,0.0,0.0,6,2024
2024-06-25,0.0,0.8,0.0,0.0,0.0,6,2024
2024-06-26,0.0,3.2,0.0,0.0,0.0,6,2024
2024-06-27,0.0,8.9,0.2,1.02,0.4,6,2024
2024-06-28,0.0,0.0,0.0,0.0,0.0,6,2024
2024-06-29,0.0,22.4,0.0,0.0,0.0,6,2024
2024-06-30,2.0,7.300000000000001,0.2,0.0,0.0,6,2024
2024-07-01,2.0,6.4,5.8,0.0,0.0,7,2024
2024-07-02,0.0,0.0,0.2,0.0,0.0,7,2024
2024-07-03,0.0,0.0,0.0,0.0,0.0,7,2024
2024-07-04,0.0,0.0,0.0,0.0,0.0,7,2024
2024-07-05,0.0,0.0,0.0,0.0,0.0,7,2024
2024-07-06,0.0,0.0,2.9,0.0,0.0,7,2024
2024-07-07,0.2,32.0,0.4,0.0,0.0,7,2024
2024-07-08,0.0,49.0,0.1,0.0,0.0,7,2024
2024-07-09,0.0,56.4,0.7,0.0,0.0,7,2024
2024-07-10,0.0,1.8,17.0,0.0,0.0,7,2024
2024-07-11,0.0,0.0,0.1,0.0,0.0,7,2024
2024-07-12,0.0,0.0,0.0,0.0,0.0,7,2024
2024-07-13,0.0,0.0,0.0,0.0,0.0,7,2024
2024-07-14,0.0,0.0,0.0,0.0,0.0,7,2024
2024-07-15,0.0,0.0,0.2,0.0,0.0,7,2024
2024-07-16,0.0,0.0,0.6000000000000001,2.79,1.5,7,2024
2024-07-17,0.1,0.0,0.6,0.0,0.0,7,2024
2024-07-18,0.0,0.0,0.1,0.0,0.0,7,2024
2024-07-19,0.0,0.0,0.1,0.0,0.0,7,2024
2024-07-20,0.0,0.0,0.1,0.0,0.0,7,2024
2024-07-21,0.0,0.0,0.0,0.0,0.0,7,2024
2024-07-22,0.0,0.0,0.0,0.0,0.0,7,2024
2024-07-23,0.0,0.0,0.0,0.0,0.0,7,2024
2024-07-24,0.0,0.0,0.0,0.0,0.0,7,2024
2024-07-25,0.0,0.0,0.0,0.0,0.0,7,2024
2024-07-26,0.0,0.0,0.0,0.0,0.0,7,2024
2024-07-27,0.0,10.2,0.6,0.0,0.0,7,2024
2024-07-28,0.0,33.4,2.8,0.0,0.0,7,2024
2024-07-29,6.0,17.6,2.2,0.0,0.0,7,2024
2024-07-30,1.0,4.2,4.6,0.0,0.0,7,2024
2024-07-31,1.0,6.4,4.0,0.0,0.0,7,2024
2024-08-01,6.0,0.0,1.8,0.0,0.0,8,2024
2024-08-02,0.0,0.0,2.2,0.0,0.0,8,2024
2024-08-03,0.0,0.0,0.6,0.0,0.0,8,2024
2024-08-04,2.0,0.0,6.2,0.0,0.0,8,2024
2024-08-05,0.0,0.0,0.4,0.0,0.0,8,2024
2024-08-06,1.1,0.0,0.7,0.0,0.0,8,2024
2024-08-07,0.0,0.0,5.6,0.0,0.0,8,2024
2024-08-08,1.0,2.0,6.0,0.0,0.0,8,2024
2024-08-09,0.0,0.0,9.5,0.0,0.0,8,2024
2024-08-10,19.0,0.0,27.07,0.0,0.0,8,2024
2024-08-11,2.0,0.0,4.4,15.24,1.6,8,2024
2024-08-12,0.0,0.0,0.0,1.78,0.8,8,2024
2024-08-13,0.0,0.0,0.0,0.0,0.0,8,2024
2024-08-14,0.0,0.0,0.0,0.0,0.0,8,2024
2024-08-15,0.0,0.0,0.0,0.0,0.0,8,2024
2024-08-16,0.0,0.0,0.0,0.0,0.0,8,2024
2024-08-17,0.0,0.0,0.0,0.0,0.0,8,2024
2024-08-18,0.0,0.0,0.0,0.0,0.0,8,2024
2024-08-19,0.0,0.0,0.0,0.0,0.0,8,2024
2024-08-20,0.0,0.0,0.0,0.0,0.0,8,2024
2024-08-21,0.0,0.0,0.0,0.0,0.0,8,2024
2024-08-22,0.0,0.0,1.1,0.0,0.0,8,2024
2024-08-23,0.0,0.0,0.0,0.0,0.0,8,2024
2024-08-24,0.0,0.0,0.0,0.0,0.0,8,2024
2024-08-25,0.3,0.0,26.0,0.0,0.0,8,2024
2024-08-26,0.0,0.0,0.3,17.7,14.09,8,2024
2024-08-27,0.0,0.0,0.1,0.0,0.0,8,2024
2024-08-28,0.0,0.0,0.0,0.0,0.0,8,2024
2024-08-29,5.0,0.0,0.0,0.0,0.0,8,2024
2024-08-30,0.0,0.0666666666666666,0.0,0.0,0.0,8,2024
2024-08-31,0.0,0.0,0.0,0.0,0.0,8,2024
2024-09-01,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-02,0.0,0.0,0.6,2.3,1.0,9,2024
2024-09-03,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-04,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-05,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-06,13.3,0.0,2.8,19.3,5.0,9,2024
2024-09-07,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-08,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-09,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-10,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-11,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-12,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-13,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-14,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-15,1.0,15.2,5.2,0.0,0.0,9,2024
2024-09-16,0.0,2.4,0.0,0.0,0.0,9,2024
2024-09-17,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-18,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-19,9.6,0.0,25.0,0.0,0.0,9,2024
2024-09-20,0.0,0.0,2.1,0.0,0.0,9,2024
2024-09-21,8.0,0.0,12.3,0.0,0.0,9,2024
2024-09-22,0.0,0.0,2.13,0.0,0.0,9,2024
2024-09-23,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-24,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-25,0.0,0.0,0.0,0.0,0.0,9,2024
2024-09-26,0.0,0.0,1.3,0.0,0.0,9,2024
2024-09-27,0.0,0.0,10.0,0.0,0.0,9,2024
2024-09-28,15.0,26.0,14.2,11.68,0.0,9,2024
2024-09-29,5.0,0.0,4.5,16.76,0.0,9,2024
2024-09-30,18.0,0.0,19.0,0.76,0.1,9,2024
2024-10-01,0.0,0.0,0.0,0.0,0.0,10,2024
2024-10-02,0.0,0.0,0.0,0.0,0.0,10,2024
2024-10-03,18.0,0.0,2.0,12.7,0.0,10,2024
2024-10-04,13.2,0.0,1.5,1.27,10.0,10,2024
2024-10-05,0.0,0.0,0.0,0.0,0.0,10,2024
2024-10-06,0.0,0.0,0.0,36.32,13.0,10,2024
2024-10-07,0.0,0.0,0.0,0.0,0.0,10,2024
2024-10-08,0.0,6.8,0.0,0.0,0.0,10,2024
2024-10-09,0.0,0.0,0.0,0.0,0.0,10,2024
2024-10-10,0.0,22.5,0.0,0.0,0.0,10,2024
2024-10-11,0.0,7.1,0.6,0.0,0.0,10,2024
2024-10-12,1.0,0.5,0.6,0.0,0.0,10,2024
2024-10-13,6.0,0.0,0.0,0.0,0.0,10,2024
2024-10-14,8.0,0.0,8.4,12.7,10.0,10,2024
2024-10-15,0.0,0.0,0.4,6.6,0.0,10,2024
2024-10-16,2.0,0.0,0.4,0.0,0.0,10,2024
2024-10-17,1.0,0.0,0.4,0.0,0.0,10,2024
2024-10-18,0.0,0.0,0.0,0.0,0.0,10,2024
2024-10-19,0.0,0.0,0.0,0.0,0.0,10,2024
2024-10-20,0.0,17.5,1.2,0.0,0.0,10,2024
2024-10-21,0.0,0.0,0.4,0.0,0.0,10,2024
2024-10-22,8.0,91.3,4.6,3.3,0.3,10,2024
2024-10-23,6.0,4.3,47.4,6.1,2.8,10,2024
2024-10-24,0.0,0.0,0.0,0.0,0.0,10,2024
2024-10-25,4.0,0.0,5.0,0.0,0.0,10,2024
2024-10-26,18.0,6.3,58.0,0.0,0.0,10,2024
2024-10-27,8.0,14.1,14.8,6.35,0.0,10,2024
2024-10-28,0.0,1.2,2.0,10.67,4.6,10,2024
2024-10-29,0.0,1.0,1.0,22.86,14.2,10,2024
2024-10-30,0.0,0.4,11.2,8.13,4.0,10,2024
2024-10-31,0.0,0.0,2.2,0.0,0.0,10,2024
2024-11-01,0.0,1.2,0.0,0.0,0.0,11,2024
2024-11-02,1.0,3.6,4.8,0.0,0.0,11,2024
2024-11-03,52.0,1.2,29.2,5.8,4.2,11,2024
2024-11-04,8.0,74.6,12.2,3.05,0.0,11,2024
2024-11-05,0.0,0.2,1.2000000000000002,0.0,0.0,11,2024
2024-11-06,0.0,23.2,5.0,0.0,0.0,11,2024
2024-11-07,3.0,0.6,25.5,0.0,0.0,11,2024
2024-11-08,0.3,78.60000000000001,1.0,0.0,0.0,11,2024
2024-11-09,7.0,0.8,2.6,24.89,18.29,11,2024
2024-11-10,0.0,11.2,0.0,0.0,0.0,11,2024
2024-11-11,12.0,2.2,12.1,2.79,4.0,11,2024
2024-11-12,28.0,7.0,78.7,0.0,0.0,11,2024
2024-11-13,0.0,15.2,6.0,2.54,2.0,11,2024
2024-11-14,0.0,0.0,0.0,0.0,0.0,11,2024
2024-11-15,0.0,0.0,0.0,0.0,0.0,11,2024
2024-11-16,0.0,0.0,0.0,0.0,0.0,11,2024
2024-11-17,0.0,0.0,0.0,0.0,0.0,11,2024
2024-11-18,0.0,0.0,0.0,0.0,0.0,11,2024
2024-11-19,0.0,0.0,0.0,0.0,0.0,11,2024
2024-11-20,0.0,0.0,0.0,0.0,0.0,11,2024
2024-11-21,0.0,0.0,0.0,0.0,0.0,11,2024
2024-11-22,0.0,0.0,0.0,0.0,0.0,11,2024
2024-11-23,0.0,0.0,0.0,0.0,0.0,11,2024
2024-11-24,0.0,0.0,0.0,0.0,0.0,11,2024
2024-11-25,0.0,0.0,0.0,0.0,0.0,11,2024
2024-11-26,0.0,0.0,0.0,0.0,0.0,11,2024
2024-11-27,0.0,0.0,0.0,0.0,0.0,11,2024
2024-11-28,0.0,0.0,0.0,0.0,0.0,11,2024
2024-11-29,0.0,0.0,0.0,0.0,0.0,11,2024
2024-11-30,0.0,0.0,0.0,0.0,0.0,11,2024
